243.4,54.503,-999,23.9753284,-999,0.9329714
243.373,54.507,24.6272488,-999,0.5118023,-999
243.373,54.628,24.964983,-999,0.374980539,-999
243.33,54.861,19.5977268,19.1321259,52.59101,80.75127
243.311,54.297,-999,25.1098366,-999,0.3281446
243.31,54.34,-999,22.7764454,-999,2.81463027
243.311,54.738,-999,24.1450748,-999,0.797939539
243.274,54.583,19.3104229,19.28825,68.52249,69.93577
243.263,54.781,22.3957024,21.4386044,3.99688053,9.650679
243.243,54.476,23.75563,23.2419739,1.14221919,1.83320022
243.223,54.687,23.866066,22.7474289,1.03175318,2.89086866
243.224,54.796,-999,24.5925465,-999,0.5284219
243.226,54.924,21.54235,20.1844521,8.77126,30.635046
243.213,54.48,23.1354637,-999,2.022166,-999
243.187,54.473,-999,24.5233269,-999,0.563208342
243.174,54.656,-999,24.023035,-999,0.892865241
243.145,54.555,-999,24.26432,-999,0.7149426
243.13,54.301,-999,24.8263016,-999,0.426067948
243.139,54.942,19.7772713,19.10191,44.5752144,83.03015
243.127,54.853,-999,23.115675,-999,2.059346
243.128,54.87,24.79097,24.0692215,0.4401636,0.8556788
243.105,54.39,-999,24.9569683,-999,0.3777569
243.106,54.863,-999,23.347374,-999,1.66360331
243.099,54.561,-999,22.8437328,-999,2.645494
243.1,54.651,-999,22.8716984,-999,2.57822013
243.096,54.644,-999,23.27538,-999,1.77765739
243.093,54.873,-999,22.624958,-999,3.23605776
243.08,54.161,-999,22.473156,-999,3.721667
243.073,54.295,-999,21.9199448,-999,6.19471741
243.076,54.88,23.8149929,22.5269661,1.08144665,3.541714
243.075,54.845,-999,25.0109615,-999,0.359430581
243.059,54.143,20.216795,19.5742226,29.7361126,53.74158
243.056,54.594,24.3651314,23.770134,0.6515529,1.12705767
243.04,54.84,23.69142,-999,1.211809,-999
243.03,54.328,-999,21.2376957,-999,11.6123867
243.019,54.919,22.6329689,21.6039867,3.21228552,8.287151
243.013,54.759,-999,23.1531925,-999,1.98940146
243.001,54.704,-999,23.4648952,-999,1.49293685
242.996,54.404,23.8506985,22.0402946,1.04646015,5.54475164
242.979,54.522,-999,22.0738983,-999,5.375764
242.972,54.145,-999,24.841362,-999,0.420199156
242.974,54.549,-999,22.8982,-999,2.5160563
242.972,54.656,23.8411255,22.25702,1.055728,4.541414
242.963,54.196,24.09342,21.5132923,0.8368241,9.009119
242.96,54.885,-999,24.0597458,-999,0.8631797
242.954,54.529,-999,22.91648,-999,2.47404671
242.948,54.865,-999,24.9921474,-999,0.365713537
242.931,54.119,-999,24.2872257,-999,0.7000181
242.936,54.507,-999,23.6811848,-999,1.22327971
242.931,54.275,-999,22.0146065,-999,5.677502
242.918,54.245,-999,24.3404751,-999,0.666515052
242.918,54.292,-999,23.1126366,-999,2.06511712
242.916,54.74,20.998724,21.1943035,14.4714508,12.085887
242.91,54.323,-999,21.3658676,-999,10.3193626
242.907,54.221,-999,23.89374,-999,1.005782
242.907,54.555,-999,24.7122784,-999,0.473247826
242.895,54.666,-999,25.3303947,-999,0.267819434
242.887,54.265,22.3610554,22.3395939,4.12648058,4.208837
242.877,54.275,-999,24.9846478,-999,0.3682479
242.872,54.179,-999,24.34689,-999,0.6625885
242.872,54.503,-999,24.5086651,-999,0.5708648
242.863,54.22,-999,24.73657,-999,0.4627769
242.862,54.239,-999,22.7618,-999,2.852853
242.864,54.377,-999,24.9037361,-999,0.396739155
242.86,54.455,-999,21.8763943,-999,6.44825
242.858,54.641,-999,22.9816284,-999,2.32995939
242.847,54.866,22.2898846,21.65088,4.406039,7.936832
242.831,54.216,19.8932648,19.4572258,40.05863,59.8562164
242.832,54.468,-999,23.3131371,-999,1.71689832
242.823,54.275,21.489048,20.40902,9.212617,24.9110355
242.817,54.109,-999,23.07023,-999,2.147373
242.817,54.422,-999,23.5382614,-999,1.3953886
242.8,54.413,-999,22.5461636,-999,3.47963834
242.788,54.205,-999,23.2495174,-999,1.82050884
242.789,54.783,24.7699413,23.3585987,0.448771268,1.64649272
242.782,54.148,23.819622,22.3471756,1.07684553,4.179545
242.78,54.399,-999,24.8734264,-999,0.407970816
242.778,54.83,-999,22.01774,-999,5.661136
242.769,54.924,22.8249931,22.2681541,2.69156146,4.495086
242.766,54.723,20.23719,19.67473,29.1827259,48.98998
242.759,54.967,-999,22.8025074,-999,2.74787188
242.754,54.265,-999,23.8741837,-999,1.02406108
242.751,54.7,-999,24.2364674,-999,0.733521044
242.751,54.702,-999,24.2364674,-999,0.733521044
242.743,54.091,23.457489,24.0552883,1.50316453,0.8667307
242.739,54.876,24.0170364,-999,0.8978164,-999
242.73,54.383,-999,21.90763,-999,6.265377
242.731,54.951,-999,23.5371685,-999,1.39679229
242.728,54.831,22.0956974,21.3623028,5.26893473,10.3532906
242.728,55.012,24.1504612,24.514534,0.7939942,0.5677883
242.72,54.628,-999,24.720293,-999,0.469767153
242.716,54.231,21.200388,20.5193748,12.0183945,22.5034657
242.713,54.095,23.18191,22.3793564,1.937485,4.05749
242.715,54.534,-999,21.5369015,-999,8.815344
242.699,54.075,23.734127,23.5634365,1.16506791,1.36340618
242.7,54.167,-999,23.7537518,-999,1.1441915
242.7,54.395,-999,21.92477,-999,6.167251
242.7,54.785,-999,22.2161922,-999,4.71544456
242.696,54.457,-999,24.3338337,-999,0.670604
242.694,54.594,19.9298935,19.52212,38.7297134,56.383503
242.692,54.391,-999,23.3755226,-999,1.62102735
242.69,54.08,-999,24.5644875,-999,0.542256236
242.688,54.603,21.2278919,20.1746712,11.7177715,30.91227
242.684,54.119,24.5749722,24.484787,0.537048042,0.583559334
242.687,54.949,-999,25.6540928,-999,0.198775291
242.674,54.107,-999,24.155262,-999,0.7904876
242.672,54.176,22.3699265,21.0074272,4.092904,14.35585
242.664,54.202,-999,24.29673,-999,0.6939176
242.665,54.52,-999,24.15113,-999,0.793501258
242.652,54.685,-999,23.6433487,-999,1.26666033
242.65,54.079,-999,22.1283054,-999,5.113016
242.649,54.333,-999,22.2992458,-999,4.368184
242.647,54.714,21.7760887,21.2641335,7.0724,11.3330336
242.636,54.757,24.5723782,23.9599247,0.5383329,0.9463027
242.631,54.718,23.9027748,23.521719,0.997451663,1.41681123
242.625,55.026,23.5266113,22.4912663,1.41044927,3.66010118
242.619,54.595,-999,22.7170315,-999,2.97294664
242.612,54.177,22.5771637,21.4082832,3.38171053,9.923987
242.611,54.992,-999,23.5229,-999,1.41527128
242.607,54.327,22.3266716,21.090786,4.25924826,13.2948971
242.596,55.024,-999,24.94493,-999,0.381969064
242.59,54.598,-999,21.7794819,-999,7.05028868
242.587,54.65,-999,21.7134342,-999,7.49248362
242.591,54.93,-999,24.32913,-999,0.673515737
242.588,54.087,23.2020283,22.028511,1.90191221,5.60525274
242.58,54.365,-999,21.482729,-999,9.266331
242.563,54.936,-999,24.1948738,-999,0.7621669
242.563,54.971,-999,25.5102444,-999,0.226935208
242.556,54.074,-999,24.3358421,-999,0.66936487
242.553,54.592,-999,24.7776012,-999,0.445614636
242.549,54.328,-999,24.1483421,-999,0.7955416
242.536,54.132,-999,23.5297642,-999,1.40635169
242.54,54.546,-999,23.36308,-999,1.63971293
242.532,54.843,-999,23.4596043,-999,1.50023091
242.53,54.108,24.62227,-999,0.514154732,-999
242.526,54.152,-999,22.7781639,-999,2.81017947
242.524,54.174,18.4997883,17.91061,144.5728,248.745651
242.518,54.873,-999,22.362896,-999,4.11946869
242.511,54.277,-999,23.53692,-999,1.39711213
242.513,54.608,20.7698231,20.2713032,17.86787,28.2799225
242.508,55.005,-999,24.4670734,-999,0.5931579
242.496,55.011,23.0916672,22.4458256,2.105403,3.81653619
242.495,55.005,23.7719631,23.0738525,1.12516713,2.140221
242.498,54.613,20.68214,20.0929222,19.3707085,33.3296356
242.495,54.346,22.7491665,22.2378559,2.88625932,4.622289
242.476,54.307,-999,22.1688919,-999,4.925419
242.47,54.99,-999,22.6956654,-999,3.032029
242.472,54.996,-999,23.4884014,-999,1.46096218
242.456,54.142,-999,24.1271553,-999,0.8112182
242.458,54.269,-999,21.947628,-999,6.038763
242.456,54.463,22.1414452,21.3624611,5.051541,10.3517857
242.454,54.637,-999,23.8349342,-999,1.0617584
242.452,54.986,-999,24.8029823,-999,0.435318381
242.451,54.603,-999,24.4275723,-999,0.6151355
242.451,54.869,-999,22.9529152,-999,2.39239836
242.45,54.15,24.5643272,-999,0.5423394,-999
242.448,54.325,21.4175663,20.32464,9.839562,26.9242439
242.444,54.702,23.3135452,22.7078247,1.71626389,2.998264
242.445,54.318,23.3120327,21.6759377,1.71865475,7.75576925
242.445,54.407,23.97607,-999,0.932339,-999
242.442,54.358,-999,18.6959,-999,120.681213
242.43,54.612,-999,22.5078354,-999,3.604668
242.417,54.436,-999,23.57612,-999,1.34757125
242.416,54.539,24.3106861,24.0293674,0.68505764,0.8876718
242.406,54.216,21.8473282,21.4788933,6.62324333,9.299126
242.405,54.676,-999,22.5104027,-999,3.59615421
242.396,54.518,20.678751,19.5483418,19.4312878,55.03803
242.393,54.42,23.4682255,21.9366055,1.488374,6.100386
242.379,54.323,-999,23.5353374,-999,1.39915
242.381,55.045,-999,21.8653278,-999,6.514307
242.381,54.308,-999,21.2738152,-999,11.2324276
242.378,54.245,-999,23.0688515,-999,2.15010071
242.376,54.82,-999,24.3159981,-999,0.6817113
242.374,54.398,-999,24.7486,-999,0.457677931
242.372,54.495,-999,22.85424,-999,2.62001467
242.37,54.145,-999,23.7869873,-999,1.109697
242.367,54.33,-999,22.63951,-999,3.19297814
242.367,54.476,23.2143326,22.0110149,1.88048208,5.69630766
242.365,54.818,-999,24.1980667,-999,0.7599292
242.361,54.181,-999,23.2677975,-999,1.79011512
242.36,54.343,-999,23.06243,-999,2.16285849
242.356,54.368,-999,24.1850071,-999,0.76912415
242.347,54.723,-999,21.7372532,-999,7.329902
242.333,54.383,-999,24.3420525,-999,0.6655469
242.331,54.677,-999,24.474617,-999,0.5890512
242.329,54.669,-999,23.153923,-999,1.98806417
242.328,54.929,23.2735767,21.46104,1.78061926,9.453301
242.319,54.694,-999,24.7593136,-999,0.453183562
242.315,54.462,-999,23.8637733,-999,1.03392756
242.312,54.512,-999,22.6692715,-999,3.1066432
242.289,54.72,20.8389416,20.3936749,16.7658329,25.26561
242.288,54.471,-999,23.4739285,-999,1.48056769
242.28,54.36,-999,24.01853,-999,0.8965778
242.276,54.568,-999,22.84365,-999,2.64569068
242.269,54.29,-999,23.8511448,-999,1.04602408
242.255,54.166,-999,24.6532974,-999,0.49966687
242.242,54.662,-999,22.9695721,-999,2.35597754
242.242,54.305,23.0645523,21.9045773,2.158644,6.283021
242.239,54.175,23.37641,22.2842388,1.619713,4.42898035
242.231,54.428,-999,23.9554577,-999,0.9502031
242.224,54.793,20.77492,20.1888866,17.7842,30.5102139
242.219,54.709,-999,24.5282822,-999,0.560643554
242.208,54.739,22.991396,21.6278362,2.3091023,8.107099
242.203,54.864,23.8987484,23.248888,1.00115752,1.82156479
242.202,54.51,-999,23.3893,-999,1.60058916
242.2,54.288,-999,21.9596214,-999,5.972431
242.196,54.614,-999,24.5715847,-999,0.5387231
242.165,54.777,24.502533,23.8095627,0.5741013,1.08686173
242.166,54.61,-999,23.2049255,-999,1.89683366
242.168,54.364,-999,21.9862556,-999,5.82770157
242.162,54.282,-999,24.1176529,-999,0.8183483
242.161,54.227,23.0565948,22.2265186,2.17452288,4.670806
242.154,54.564,-999,22.9924431,-999,2.306866
242.14,54.581,-999,23.5996876,-999,1.31863451
242.15,54.572,-999,19.4874687,-999,58.2119179
242.155,54.258,24.5080585,23.4244766,0.57118696,1.54956162
242.151,54.238,-999,24.8700142,-999,0.409255117
242.147,54.276,-999,23.8707218,-999,1.02733254
242.142,54.47,-999,24.8298836,-999,0.424664855
242.134,54.839,-999,23.867939,-999,1.0299679
242.13,54.376,-999,23.5888767,-999,1.33183074
242.118,54.175,24.6966381,23.7233353,0.480116546,1.17670035
242.105,54.636,-999,23.0907249,-999,2.1072197
242.103,54.342,-999,23.2391167,-999,1.83803058
242.098,54.658,-999,23.3196182,-999,1.70668089
242.094,54.39,22.8854218,21.79569,2.54585123,6.9458127
242.092,54.601,-999,24.3687038,-999,0.649408162
242.069,54.604,-999,23.7401352,-999,1.15863156
242.059,54.477,20.8125076,20.2582378,17.179039,28.6223068
242.051,54.924,-999,22.32307,-999,4.273381
242.051,54.628,-999,22.7001343,-999,3.019574
242.043,54.778,23.1698265,23.1373348,1.959168,2.01867247
242.04,54.783,-999,24.9625664,-999,0.375813931
242.036,54.789,-999,24.2674961,-999,0.7128554
242.049,54.427,-999,23.51152,-999,1.43018174
242.045,54.74,-999,25.40372,-999,0.2503291
242.045,54.491,22.5368271,22.1979961,3.50971031,4.795137
242.039,54.877,22.4798069,22.5066776,3.69895625,3.608518
242.021,54.632,-999,24.3104687,-999,0.6851914
242.015,54.884,19.313221,18.31298,68.34606,171.714737
242.018,54.505,-999,23.9009,-999,0.9991701
242.007,54.664,20.7131615,20.4481869,18.8251019,24.0283871
242.006,54.612,20.86653,-999,16.3451977,-999
241.986,54.396,24.2958069,22.8550434,0.6945108,2.618078
241.968,54.71,-999,23.7137642,-999,1.1871171
241.964,54.483,-999,23.074892,-999,2.13817215
241.947,54.468,21.0856953,20.7027054,13.3574686,19.0071831
241.942,54.684,22.2056847,21.29059,4.76133,11.0602131
241.94,54.782,21.1715412,20.8324947,12.3420029,16.86561
241.933,54.3,22.6098843,21.4206657,3.28131866,9.811457
241.925,54.468,22.00824,21.2619514,5.71092129,11.355834
241.908,54.767,21.71415,20.74814,7.48759556,18.2281857
241.902,54.593,-999,24.827837,-999,0.4254658
241.892,54.705,-999,23.7721577,-999,1.12495828
241.883,54.379,24.6933212,24.5013351,0.481585532,0.574732
241.883,54.373,-999,24.0883026,-999,0.840772867
241.88,54.501,23.5870171,22.314682,1.33412039,4.30652666
241.873,54.416,24.31417,23.07574,0.682863355,2.13650012
241.85,54.725,20.6969872,20.1348553,19.1076241,32.0669136
241.828,54.735,-999,23.9265652,-999,0.975827754
241.818,54.721,23.0982876,21.8626347,2.092602,6.530484
242.592,54.261,-999,25.15701,-999,0.314192474
242.896,54.866,23.7350082,22.9144077,1.16412246,2.478773
242.758,54.254,-999,22.9292183,-999,2.44518614
243.153,54.702,-999,24.6922016,-999,0.48208
242.984,54.214,-999,23.7605839,-999,1.13701367
241.834,54.378,-999,25.6302834,-999,0.203182653
243.261,54.257,-999,24.454483,-999,0.600076258
242.938,54.457,-999,24.8274117,-999,0.4256328
242.262,54.188,23.5472431,23.0800171,1.38389885,2.12810421
242.659,55.036,24.5948467,23.9001484,0.527306259,0.9998626
242.73,54.686,-999,24.9244232,-999,0.389251322
242.785,54.712,24.9898815,24.41663,0.366479069,0.62136656
242.675,54.423,-999,23.5563164,-999,1.37237656
242.767,54.604,-999,24.6068,-999,0.521530747
242.447,54.987,24.4890671,24.0507584,0.5812663,0.8703541
242.396,54.4,-999,23.6155682,-999,1.29948723
243.074,54.663,-999,25.08618,-999,0.3353726
243.084,54.866,-999,24.2259922,-999,0.740632
242.394,54.157,-999,22.8052235,-999,2.74100733
243.174,54.286,-999,24.7716045,-999,0.44808203
243.01,54.42,-999,22.5714874,-999,3.39942026
242.638,54.479,-999,22.9374962,-999,2.42661452
243.063,54.837,-999,24.4345036,-999,0.6112205
242.733,54.481,-999,25.1169338,-999,0.326006174
242.512,54.402,24.4643917,22.8046856,0.594628,2.74236751
242.305,54.241,-999,24.6653538,-999,0.494149446
241.906,54.336,-999,24.80554,-999,0.434294075
242.55,54.342,23.2085075,22.3714771,1.89059567,4.087041
242.451,55.032,-999,24.27614,-999,0.7072025
243.154,54.296,-999,24.5454941,-999,0.55182606
243.184,54.478,-999,25.0197468,-999,0.356533855
242.525,54.521,-999,23.2387657,-999,1.83862627
242.672,55.02,-999,23.1959019,-999,1.91266465
242.235,54.468,-999,24.3064251,-999,0.6877479
243.236,54.367,-999,23.1786251,-999,1.94334185
243.119,54.679,-999,24.31375,-999,0.6831249
243.053,54.232,-999,25.0565224,-999,0.3446599
243.394,54.567,-999,25.0443459,-999,0.348547131
242.242,54.448,22.1477757,21.7127914,5.022171,7.49692345
242.392,54.813,-999,23.19745,-999,1.90993762
242.571,54.489,-999,25.1377945,-999,0.319802344
243.265,54.452,-999,25.22768,-999,0.294393
242.725,54.174,-999,23.0290222,-999,2.230441
242.763,54.216,23.6407719,22.9672356,1.269676,2.36105156
242.864,54.158,-999,25.17139,-999,0.310058624
242.011,54.849,-999,24.9395885,-999,0.3838522
243.269,54.752,-999,22.9113369,-999,2.48579073
243.071,54.902,-999,24.5478859,-999,0.550611258
243.324,54.537,-999,22.4667854,-999,3.74356556
242.545,54.124,-999,23.2300243,-999,1.85348737
242.547,54.306,-999,23.5365467,-999,1.397593
242.801,54.648,-999,23.2651176,-999,1.79453719
242.852,54.667,23.32853,22.0886421,1.69273889,5.30325747
243.097,54.625,-999,24.2925682,-999,0.696581662
242.644,54.192,-999,24.01208,-999,0.901919067
242.3,54.336,-999,23.8927364,-999,1.006711
242.753,54.692,-999,22.4763412,-999,3.7107594
242.049,54.861,-999,23.4061642,-999,1.57592034
242.253,54.235,-999,24.0953236,-999,0.8353534
242.171,54.513,-999,24.4680176,-999,0.59264195
242.106,54.333,-999,22.3310452,-999,4.24210262
242.805,54.367,-999,24.1941948,-999,0.762644053
242.842,54.51,-999,21.947525,-999,6.039345
243.125,54.796,-999,23.3460445,-999,1.66564393
243.17,54.777,-999,24.6481113,-999,0.5020596
242.404,54.109,-999,24.7947159,-999,0.438645333
243.039,54.919,-999,23.4269638,-999,1.546015
242.243,54.199,-999,23.7942982,-999,1.10224974
242.121,54.382,24.68756,23.0839,0.484148324,2.12050653
242.17,54.338,-999,24.9015579,-999,0.39753598
242.405,54.39,-999,23.2571659,-999,1.80772722
243.226,54.692,-999,24.9613762,-999,0.376226217
242.007,54.746,-999,23.9962921,-999,0.9151298
242.839,54.832,23.2623653,22.9141159,1.79910159,2.47943854
242.606,54.376,20.42501,19.8986034,24.5469532,39.86191
242.844,54.573,-999,25.3512878,-999,0.262714833
242.325,54.146,-999,23.4150066,-999,1.56313729
242.523,54.09,-999,23.4039,-999,1.57920766
242.214,54.809,-999,24.4953518,-999,0.577908
242.96,54.33,-999,22.3563652,-999,4.144325
242.806,54.997,-999,22.705595,-999,3.00442576
242.14,54.263,23.2810612,22.4792824,1.76838624,3.700722
242.741,54.213,21.9462948,-999,6.04621649,-999
243.33,54.382,-999,24.7892189,-999,0.440871447
242.963,54.369,-999,24.0339622,-999,0.883923054
242.43,54.958,-999,24.3408527,-999,0.666282237
242.653,54.616,-999,19.836586,-999,42.205143
243.249,54.673,-999,24.9138565,-999,0.39305824
242.707,54.946,-999,24.7482815,-999,0.4578119
243.113,54.516,-999,24.1211872,-999,0.8156896
242.42,55.049,24.2608528,24.3238239,0.7172334,0.6768156
242.074,54.665,-999,22.6328411,-999,3.212646
242.585,54.247,-999,23.7321033,-999,1.16723442
242.096,54.896,-999,24.729105,-999,0.465969771
242.969,54.794,24.68829,-999,0.4838228,-999
241.88,54.4,24.1902485,24.253912,0.765424967,0.72183
243.185,54.267,-999,24.41448,-999,0.6225979
243.133,54.344,-999,24.1813717,-999,0.771704435
243.187,54.726,25.0133324,-999,0.35864827,-999
242.111,54.207,-999,25.182497,-999,0.306902677
243.068,54.902,-999,24.5478859,-999,0.550611258
243.112,54.214,24.0920429,24.2588615,0.8378854,0.7185463
241.936,54.361,23.92375,23.91451,0.9783667,0.9867228
241.82,54.559,-999,23.9289,-999,0.973732948
242.816,54.854,-999,24.52187,-999,0.563964069
242.521,54.155,-999,25.406435,-999,0.249703914
243.235,54.647,-999,25.4988823,-999,0.229322717
242.668,54.103,-999,24.3674526,-999,0.650157452
242.497,54.083,-999,24.8893642,-999,0.4020258
241.981,54.808,-999,24.77079,-999,0.448418379
243.276,54.268,-999,24.6125183,-999,0.5187908
242.222,54.654,-999,24.3719826,-999,0.6474502
242.957,54.588,-999,23.50414,-999,1.43993652
241.988,54.391,22.6162071,22.058342,3.26226616,5.453338
243.171,54.54,-999,22.9256039,-999,2.45334053
242.08,54.339,-999,24.8048,-999,0.434589833
242.772,54.543,24.31464,24.6542,0.68256855,0.499251932
242.85,54.532,21.7287483,-999,7.387587,-999
242.755,54.375,24.2173386,-999,0.7465626,-999
