243.878,54.875,243.96,0.03,200.74,0.09,133.85,0.32,91.61,0.01,0,0
242.315,54.462,219.88,0.03,161.17,0.05,100.58,0.03,73.29,0.05,0,0
242.314,54.231,12.9,0.83,13.72,0.05,0,0,0,0,0,0
242.312,54.512,85.43,0.98,76.91,0.85,47.76,0.49,137.57,0.32,822.58,0.53
242.304,54.309,70.99,0.69,97.26,0.91,97.53,0.24,84.32,0.05,902.83,0.89
242.304,54.086,61.84,0.97,136.93,0.98,292.73,0.78,581.31,0.93,1319.03,0.84
242.289,54.72,424.71,0.03,303.73,0.03,258.75,0,1163.38,0.03,2036.14,0.01
242.29,54.057,33.37,0.96,45.11,0.48,0,0,52.17,0.47,748.38,0.7
242.276,55.313,20.1,0.7,11.6,0.65,0,0,0,0,0,0
242.28,54.36,55.93,0.95,65.37,0.97,61.18,0.51,47.87,0.48,-99,-9
242.276,54.568,148.69,0.97,122.17,0.77,115.92,0.55,240.11,0.61,1067.15,0.7
242.275,54.272,50.05,0.62,53.05,0.67,37.04,0.06,0,0,0,0
242.269,54.29,182.16,0.35,148.26,0.22,137.68,0.04,172.73,0.88,2139.2,0.89
242.268,54.883,75.62,0.03,78.16,0.03,69.72,0,67.58,0.04,-99,-9
242.269,54.658,10.03,0.07,13.39,0.05,0,0,0,0,0,0
242.268,54.238,61.08,0.09,45.62,0.3,0,0,0,0,840.87,0.31
242.265,54.041,39.87,0.02,53.65,0.57,0,0,0,0,0,0
242.261,54.119,23.96,0.95,21.75,0.74,0,0,0,0,0,0
242.26,54.313,26.19,0.78,30.92,0.28,63,0.04,0,0,0,0
242.259,54.043,276.98,0.27,284.66,0.49,221.93,0.1,1157.05,0.9,2834.7,0.35
242.259,54.098,17.42,0.01,21.37,0.11,45.77,0.04,0,0,0,0
242.257,53.889,15.18,0.75,18.99,0.69,0,0,0,0,344.33,0.2
242.255,54.302,165.88,0.98,152.85,0.95,194.85,0.66,265.36,0.94,1368.25,0.93
242.255,54.166,60.76,0.19,60.34,0.58,49.28,0.1,68.07,0.08,403.12,0.51
242.242,54.662,39.11,0.91,33.06,0.81,0,0,61.29,0.4,586.59,0.41
242.242,54.305,557.77,0.03,475.61,0.03,305.54,0.01,636.79,0.22,1225.49,0.53
242.239,54.175,265.88,0.06,272.88,0.12,254.41,0.09,771.16,0.67,2488.27,0.96
242.231,54.904,111.37,0.03,71.61,0.02,0,0,0,0,0,0
242.231,54.428,50.65,0.08,52.39,0.38,64.72,0.21,89.33,0.52,-99,-9
242.224,54.793,582.22,0.03,457.72,0.03,478.47,0.02,2454.32,0.03,2346.22,0.07
242.203,54.864,207.72,0.4,215.84,0.71,177.34,0.44,998.47,0.89,1613.64,0.57
242.207,53.995,499.49,0.03,327.78,0.03,305.18,0,783.15,0.02,1263.15,0.01
242.2,54.288,300.31,0.11,251.84,0.04,188.05,0.02,985.65,0.8,2012,0.92
242.196,54.614,33.71,0.97,41.74,0.95,48.59,0.48,0,0,540.93,0.55
242.197,54.021,24.78,0.03,32.76,0.37,49.67,0.31,64.38,0.49,466.85,0.01
242.193,54.093,90.82,0.56,61.43,0.41,-99,-9,0,0,0,0
242.19,54.659,31.63,0.91,30.65,0.91,0,0,0,0,0,0
242.166,54.61,19.68,0.39,15.32,0.67,0,0,0,0,0,0
242.168,54.364,105.72,0.07,81.21,0.02,77.09,0.34,407.41,0.03,0,0
242.162,54.464,45.06,0.52,38.65,0.83,0,0,0,0,0,0
242.162,54.282,35.82,0.25,43.24,0.01,0,0,0,0,356.36,0.04
242.161,54.227,29.34,0.72,24.21,0.36,0,0,0,0,0,0
242.151,55.238,89.56,0.98,148.16,0.97,229.31,0.07,399.28,0.96,1217.24,0.7
242.154,54.628,109.92,0.16,68.43,0.46,51.97,0.02,0,0,0,0
242.158,53.961,120.78,0.82,134.96,0.95,96.12,0.51,665.05,0.95,1533.9,0.87
242.155,54.258,107.98,0.51,121.59,0.87,143.37,0.83,244.19,0.93,923.86,0.8
242.147,54.276,163.18,0.06,100.62,0.04,75.47,0,0,0,0,0
242.147,53.994,147.02,0.17,93.36,0.25,107.6,0.02,76.76,0.06,844.86,0.2
242.134,54.839,19.12,0.31,17.28,0.04,0,0,0,0,0,0
242.132,54.491,85.91,0.81,65.62,0.97,53.79,0.08,59.76,0.07,794.78,0.66
242.13,54.376,108.64,0.08,80.01,0.15,98.78,0,74.52,0.5,952.25,0.49
242.124,54.909,12.27,0.15,12.6,0.4,58.03,0.48,0,0,0,0
242.118,54.175,339.19,0.1,289.67,0.07,198.55,0.35,159.55,0.74,-99,-9
242.103,54.342,108.43,0.88,137.1,0.82,230.82,0.25,396.76,0.91,1421.49,0.62
242.105,54.005,9.18,0.6,9.53,0.47,0,0,0,0,0,0
242.09,54.977,56.98,0.97,59.13,0.91,0,0,0,0,0,0
242.094,54.39,142.5,0.04,153.86,0.05,113.89,0.01,520.42,0.23,1503.49,0.18
242.092,54.601,12.14,0.78,14.67,0.56,0,0,0,0,0,0
242.073,55.329,18.78,0.18,19.28,0.7,0,0,0,0,0,0
242.059,54.477,530.91,0.06,410.09,0.04,484.83,0.02,4117.65,0.04,4666.51,0.71
242.063,54.133,2115.94,0.98,1311.97,0.99,955.79,0.49,521.49,0.92,0,0
242.058,54.328,63.38,0.91,129.97,0.92,270.37,0.8,531.21,0.9,2630.94,0.91
242.05,55.004,44.89,0.98,63.45,0.92,113.57,0.09,145.42,0.72,433.45,0.56
242.051,54.924,505.08,0.02,415.35,0.03,407.51,0.01,2391.25,0.03,2337.95,0.22
242.047,54.982,273.22,0.92,243.32,0.9,241.53,0.29,389.15,0.9,955.39,0.7
242.049,54.427,33.11,0.02,45.95,0.01,45.53,0.03,0,0,385.98,0.16
242.045,54.491,13.07,0.71,12.9,0.63,0,0,0,0,0,0
242.035,55.016,141.12,0.66,105.97,0.15,113.97,0.73,133.25,0.69,373.31,0.09
242.035,54.465,22.43,0.19,26.07,0.24,77.11,0.6,0,0,0,0
242.032,54.252,28.64,0.43,28.45,0.88,0,0,38.29,0.35,-99,-9
242.031,54.449,9.29,0.57,12.59,0.48,0,0,46.26,0.43,434.01,0.54
242.018,54.505,188.18,0.05,160.69,0.16,127.32,0,181.38,0.12,-99,-9
242.014,54.041,106.46,0.03,85.85,0.04,57.09,0.04,0,0,0,0
242.012,54.311,20.03,0.82,20.96,0.12,0,0,0,0,0,0
242.008,54.341,21.18,0.91,29.79,0.93,0,0,0,0,-99,-9
242.004,54.362,8.93,0.4,10.15,0.51,0,0,0,0,0,0
241.988,55.046,444.1,0.93,427.11,0.98,516.23,0.24,2096.24,0.87,5098.87,0.78
241.991,54.277,43.41,0.84,45.14,0.56,-99,-9,0,0,0,0
241.995,54.076,101.81,0.05,84.55,0.08,51.66,0.06,57.79,0.39,474.63,0.54
241.992,54.398,32.07,0.58,47.52,0.03,48.99,0.02,83.31,0.57,583.91,0
241.99,54.049,33.23,0.32,26.47,0.5,0,0,0,0,0,0
241.986,54.396,110.85,0.2,112.16,0.17,67.05,0.03,261.91,0.76,883.85,0.53
241.987,54.148,229.86,0.98,296.08,0.97,388.22,0.8,501.87,0.89,2466.78,0.52
241.985,53.736,78.22,0.91,66.56,0.58,55.93,0.01,81.36,0.11,1027.49,0.8
241.968,54.41,20.1,0.05,23.61,0.34,0,0,0,0,0,0
241.967,54.143,140.32,0.03,106.29,0.04,61.52,0.07,51.44,0.04,0,0
241.964,54.483,117.12,0.19,84.82,0.83,98.51,0.07,64.67,0.41,822.96,0.8
241.946,55.081,63.94,0.89,49.4,0.96,50.02,0.01,100.3,0.57,857.5,0.42
241.947,54.468,247.69,0.51,317.56,0.6,454.46,0.51,1015.82,0.32,7695.42,0.85
241.941,54.201,16.61,0.65,19.52,0.68,0,0,0,0,0,0
241.944,53.81,40.63,0.12,46.51,0.68,0,0,0,0,0,0
241.94,53.79,36.68,0.35,44.06,0.32,62.07,0.07,93.79,0.61,-99,-9
241.933,54.3,104.9,0.22,98.53,0.07,90.22,0.04,209.66,0.31,997.23,0.1
241.921,55.032,160.28,0.85,191.29,0.97,220.79,0.78,719.45,0.89,2835.49,0.97
241.925,54.468,221.48,0.34,210.6,0.16,131.63,0.05,588.22,0.05,915.18,0.72
241.935,53.722,155.25,0.66,114.58,0.86,174.16,0.06,145.54,0.7,1274.09,0.93
241.917,54.497,35.13,0.94,46.45,0.86,0,0,0,0,-99,-9
241.916,54.49,52.11,0.93,64.11,0.83,40.86,0.22,67.3,0.02,553.68,0.62
241.917,54.366,38.14,0.97,50.11,0.97,0,0,0,0,-99,-9
241.905,54.18,97.47,0.06,73.3,0.6,63.94,0.08,0,0,0,0
241.899,54.229,36.8,0.37,49.52,0.82,70.02,0.54,177.55,0.8,1643.5,0.94
241.883,54.379,220.44,0.03,173.31,0.06,130.28,0.01,80.35,0,0,0
241.887,54.204,113.44,0.76,80.85,0.28,55.87,0.38,46.13,0.24,0,0
241.883,54.373,160.43,0.09,140.11,0.11,116.99,0.05,177.7,0.88,2397.28,0.92
241.873,54.416,84.7,0.94,102.78,0.88,92.47,0.32,592.95,0.9,2011.91,0.71
241.87,54.228,304.58,0.04,285.9,0.05,252.96,0.06,1316.21,0.18,3738.48,0.82
241.864,54.31,347,0.44,303.22,0.65,184.59,0.05,503.58,0.74,830.71,0.7
241.853,54.203,341.11,0.03,325.18,0.03,260.53,0,1396.67,0.03,3864.52,0.46
241.834,54.326,93.45,0.98,118.38,0.93,119.26,0.31,135.2,0.74,829.14,0.77
241.84,53.777,56.06,0.02,53.29,0.43,0,0,0,0,-99,-9
241.812,54.451,36.29,0.02,33.28,0.11,45.29,0.04,0,0,0,0
241.808,54.364,403.63,0.03,323.11,0.03,205.57,0.03,148.16,0.05,595.74,0.4
241.809,54.266,17,0.63,17.75,0.31,0,0,0,0,0,0
241.772,55.087,93.35,0.6,68.86,0.19,64.67,0.49,0,0,631.17,0.65
241.775,54.176,39.69,0.15,46.57,0.2,53.94,0.36,0,0,0,0
241.766,54.275,13.65,0.32,19.91,0.45,0,0,0,0,415.81,0.5
241.76,54.397,188.37,0.03,144.47,0.03,86.59,0,54.89,0.48,0,0
241.739,55.065,272.4,0.99,161.82,0.97,116.59,0.28,64.13,0.31,0,0
241.733,54.25,813.21,0.95,1275,0.7,2519.28,0.08,5418.15,0.86,17941.51,0.82
241.703,53.84,77.46,0.63,66.97,0.72,0,0,0,0,0,0
241.675,54.444,13.43,0.57,18.57,0.02,0,0,0,0,329.41,0.24
241.662,54.388,237.59,0.04,186.6,0.03,112.12,0.01,86.34,0,0,0
241.645,53.896,348.28,0.03,287.01,0.03,173.55,0,144.27,0.02,0,0
241.633,54.415,85.91,0.44,55.19,0.42,43.08,0.36,0,0,0,0
241.641,53.938,22.68,0.15,25.44,0.74,0,0,0,0,0,0
241.611,54.354,20.19,0.93,24.62,0.79,0,0,0,0,0,0
241.526,54.483,84.26,0.52,93.32,0.96,135.89,0.49,203.38,0.86,650.54,0.62
241.524,54.469,74.92,0.83,48.13,0.93,59.1,0.51,0,0,0,0
241.52,54.478,179.86,0.03,117.06,0.05,83.92,0.01,0,0,0,0
241.486,54.513,18894.5,0.99,11853.87,0.94,8196.81,0.97,4744.49,0.89,490.82,0.53
241.473,54.374,501.63,0.03,420.62,0.03,337.59,0.01,1401.28,0.05,4186.51,0.15
241.473,54.295,19.97,0.92,24,0.91,0,0,0,0,341.07,0.47
241.447,54.075,135.1,0.04,82.53,0.18,65.17,0.52,0,0,0,0
241.392,54.399,132.47,0.1,144.59,0.12,109.32,0.01,564.96,0.57,1382.15,0.43
241.391,54.268,33.15,0.02,43.97,0.15,46.69,0.06,0,0,377.54,0.01
241.342,54.358,317.57,0.34,276.83,0.36,225.35,0.09,421.12,0.76,1310.89,0.93
241.267,54.743,32.58,0.48,28.83,0.88,0,0,0,0,0,0
241.28,54.048,23.32,0.51,24.39,0.01,0,0,0,0,0,0
241.266,54.556,19.86,0.59,25.27,0.06,0,0,0,0,0,0
241.264,54.305,81.94,0.04,94.29,0.06,76.38,0,65.11,0.12,0,0
241.261,54.407,17.99,0.61,26.08,0.58,43.36,0.13,53.32,0.05,653.45,0.23
241.251,54.225,83.8,0.68,52.03,0.3,0,0,0,0,0,0
241.251,54.231,136.11,0.11,85.2,0.05,61.48,0.06,0,0,0,0
241.236,54.358,13.09,0.81,16.79,0.55,0,0,68.07,0.49,369.32,0.18
241.22,54.248,66.81,0.03,47.44,0.01,65.52,0.01,74.5,0.51,740.21,0.75
241.175,54.723,43.8,0.04,48.24,0.26,55.28,0.05,0,0,0,0
241.169,54.641,626.53,0.99,412.71,0.98,291,0.82,176.29,0.73,0,0
241.165,54.528,582.3,0.03,470.11,0.03,286.56,0,212.62,0,0,0
241.163,54.357,44.97,0.43,57.59,0.77,64.47,0.07,56.9,0.5,851.23,0.53
241.145,54.572,361.79,0.04,289.27,0.05,174.45,0.11,135.66,0.17,0,0
241.141,54.742,1464.88,0.03,1061.4,0.03,1170.9,0.03,6377.43,0.03,9332.05,0.04
241.12,54.726,361.4,0.98,531.33,0.98,757.53,0.89,1103.66,0.9,1983.59,0.97
241.034,54.425,307.06,0.97,381.37,0.97,385.31,0.85,1642.81,0.6,4986.99,0.8
243.55,54.299,33.33,0.98,33.71,0.88,0,0,0,0,0,0
243.549,54.322,30.79,0.95,40.37,0.82,57.67,0.49,0,0,566.78,0.59
243.471,54.065,36.81,0.97,43.69,0.93,38.69,0.36,0,0,0,0
243.656,53.819,9.31,0.62,11.38,0.37,0,0,0,0,0,0
242.623,54.066,19,0.78,13.61,0.54,0,0,0,0,0,0
242.585,54.862,15.82,0.32,11.73,0.02,0,0,0,0,0,0
241.904,55.108,35.83,0.02,38.9,0.02,45.76,0.08,0,0,506.8,0
241.444,54.385,13.68,0.71,11.57,0.58,0,0,0,0,0,0
243.344,54.253,17.72,0.56,21.65,0.36,0,0,0,0,0,0
242.676,54.953,30,0.57,22.79,0.78,0,0,41.17,0.35,0,0
242.818,54.687,11.73,0.8,11.58,0.51,0,0,0,0,0,0
243.146,54.675,12.01,0.71,9.76,0.06,0,0,0,0,0,0
242.734,54.914,11.5,0.5,11.53,0.6,0,0,0,0,0,0
242.221,54.388,15.13,0.87,12.72,0.63,0,0,0,0,0,0
241.607,54.441,8.51,0.66,13.84,0.64,0,0,0,0,0,0
241.574,55.143,49.26,0.84,45.2,0.78,60.47,0.07,0,0,0,0
242.538,53.828,24.18,0.62,18.53,0.64,0,0,0,0,0,0
241.167,54.357,9.81,0.61,14.67,0.6,0,0,0,0,0,0
242.675,54.423,15.55,0.14,10.24,0.4,0,0,0,0,0,0
243.22,54.475,25.24,0.76,29.24,0.87,0,0,0,0,0,0
242.648,54.098,55.08,0.97,45.19,0.33,0,0,0,0,0,0
242.677,55.133,22.51,0.76,16.54,0.51,0,0,0,0,0,0
242.608,55.001,25.51,0.97,23.03,0.81,0,0,0,0,0,0
243.453,54.292,23.64,0.94,18.29,0.74,0,0,0,0,0,0
242.752,53.905,13.68,0.02,11.83,0.49,0,0,0,0,0,0
243.642,54.344,69.39,0.99,47.79,0.97,0,0,0,0,0,0
241.789,54.406,76.87,0.06,56.39,0.42,0,0,0,0,0,0
242.251,54.946,36.59,0.05,29.85,0,0,0,0,0,0,0
242.394,54.157,24.08,0.75,22.31,0.77,0,0,38.16,0.47,0,0
243.672,53.918,37.17,0.95,26.27,0.63,0,0,0,0,0,0
243.517,55.104,25.18,0.11,24.36,0.83,0,0,0,0,0,0
242.638,54.479,44.98,0.98,29.44,0.84,0,0,0,0,0,0
242.776,53.934,23.42,0.4,21.77,0.76,0,0,0,0,0,0
243.387,54.387,93.99,0.47,68.44,0.59,0,0,0,0,0,0
242.512,54.402,57.99,0.87,35.55,0.7,50.08,0.05,0,0,0,0
242.55,54.342,82.91,0.52,70.94,0.42,65.36,0,387.79,0.82,564.14,0.59
243.558,53.873,18.94,0.92,13.7,0.56,0,0,0,0,0,0
242.978,54.716,42.26,0.9,49.56,0.64,0,0,46.61,0.47,0,0
242.983,54.289,18.49,0.91,15.34,0.64,0,0,0,0,0,0
242.404,53.828,20.15,0.61,19.66,0.59,0,0,53.57,0.35,-99,-9
242.035,54.301,18.08,0.33,22.39,0.43,0,0,0,0,0,0
242.672,55.02,14.96,0.85,13.9,0.62,0,0,0,0,0,0
242.035,54.315,24.16,0.29,22.5,0.44,0,0,0,0,0,0
242.041,54.96,339.33,0.98,207.09,0.98,141.17,0.66,71.48,0.57,0,0
241.748,55.139,40.3,0.32,28.77,0.53,0,0,0,0,0,0
243.393,55.205,14.15,0.76,12.79,0,0,0,0,0,0,0
243.17,54.826,10.72,0,12.29,0,0,0,0,0,0,0
241.184,54.435,29.17,0.9,15.46,0.65,0,0,0,0,0,0
243.053,54.232,52.25,0.51,38.85,0.69,0,0,50.18,0.36,-99,-9
243.007,54.45,13.15,0.43,15,0.64,0,0,0,0,0,0
242.13,55.207,49.41,0.22,31.36,0.15,0,0,0,0,0,0
242.075,54.108,18.67,0.82,12.65,0.56,0,0,0,0,0,0
243.479,54.292,14.2,0.74,17.44,0.17,0,0,0,0,0,0
242.725,54.174,61.89,0.03,44.4,0.01,0,0,0,0,-99,-9
242.763,54.216,28.25,0.26,24.16,0.33,0,0,0,0,0,0
243.758,54.091,13.2,0.12,12.83,0.01,0,0,0,0,0,0
241.969,54.961,91.16,0.46,63.3,0.61,0,0,47.96,0.09,429.04,0.53
242.714,54.048,22.36,0.08,15.03,0.23,0,0,0,0,0,0
242.943,55.313,63.7,0.42,50.48,0.29,0,0,0,0,0,0
241.706,54.393,19.61,0.72,23.13,0.62,0,0,-99,-9,-99,-9
241.51,54.408,16.06,0.83,16.59,0.67,0,0,0,0,0,0
242.503,55.133,69.83,0.03,65.87,0.01,0,0,99.09,0.16,309.86,0.09
243.493,53.826,41.41,0.9,41.37,0.74,0,0,164.34,0.81,0,0
242.852,54.218,10.45,0.72,11.99,0.58,0,0,0,0,0,0
243.097,54.625,14.26,0.05,10.85,0.02,0,0,0,0,0,0
242.753,54.692,63.22,0.04,57.98,0.02,0,0,113.38,0,365.38,0.06
242.761,54.006,9.06,0.65,9.52,0.49,0,0,0,0,0,0
242.253,54.235,10.71,0,11,0,0,0,0,0,0,0
242.106,54.333,28.85,0.88,23.07,0.72,0,0,0,0,0,0
242.128,55.284,63.79,0.18,50.86,0.17,0,0,0,0,661.2,0.63
243.524,54.178,23.77,0.82,13.19,0.54,0,0,0,0,0,0
243.34,55.192,12.53,0.71,10.5,0.6,0,0,0,0,0,0
241.766,54.341,18.25,0.4,15.78,0.35,0,0,0,0,0,0
243.554,53.893,15.65,0,18.4,0.03,0,0,0,0,0,0
242.386,54.183,27.75,0.15,26.48,0.47,0,0,0,0,0,0
241.484,54.298,21.23,0.93,19.74,0.53,0,0,0,0,0,0
241.061,54.66,318.99,0.03,205.91,0.04,132.24,0,118.37,0.01,0,0
242.121,54.382,28.22,0.37,17.45,0.67,0,0,0,0,0,0
243.55,54.612,28.89,0.85,23.77,0.85,0,0,0,0,0,0
242.778,54.853,14.24,0.52,10.11,0.5,0,0,0,0,0,0
242.374,54.253,42.89,0.48,25.6,0.83,0,0,0,0,0,0
242.606,54.376,127.13,0.03,84.92,0,86.34,0,258.85,0,487.55,0
243.125,53.797,7841.18,1,4666.92,0.98,3233.9,0.96,1815.27,0.87,-99,-9
241.341,54.046,34.75,0.96,40.65,0.89,42.7,0.26,50.54,0.48,-99,-9
242.216,55.195,26.42,0.15,24.95,0.84,0,0,0,0,0,0
242.844,54.573,23.47,0.94,26.33,0.92,0,0,0,0,0,0
243.372,54.529,8.54,0.11,13.57,0.65,0,0,0,0,0,0
242.346,53.977,49.25,0.89,38.22,0.58,0,0,0,0,0,0
242.523,54.09,13.47,0.36,11.63,0.55,0,0,0,0,0,0
242.328,54.08,41.5,0.6,36.76,0.01,0,0,73.21,0.1,-99,-9
242.515,54.385,17.49,0.94,13.43,0.31,0,0,0,0,0,0
242.96,54.33,22.72,0.93,17.68,0.31,0,0,0,0,0,0
242.366,55.19,32.29,0.14,34.94,0.21,0,0,0,0,-99,-9
243.865,53.718,16.94,0.04,14.75,0.13,0,0,0,0,0,0
242.681,54.384,18.45,0.74,10.43,0.55,0,0,0,0,0,0
242.14,54.263,14.76,0.52,15.39,0.27,0,0,0,0,0,0
243.33,54.382,11.42,0.79,10.48,0.35,0,0,0,0,0,0
242.95,53.9,23.53,0.95,11.04,0.51,0,0,0,0,0,0
242.033,54.3,18.08,0.33,22.39,0.43,0,0,0,0,0,0
242.707,54.946,12.96,0.87,14,0.22,0,0,0,0,0,0
241.358,54.413,146.82,0.03,157.98,0.03,115.01,0.11,565.12,0.04,839.23,0.83
241.824,55.149,55.62,0.25,56.14,0.04,-99,-9,52.62,0.34,532.61,0.53
241.274,55.346,97.24,0.4,67.16,0.38,59.54,0.2,0,0,0,0
242.528,54.996,15.87,0.55,10.92,0.01,0,0,0,0,0,0
242.274,53.863,55.26,0.86,57.08,0.2,0,0,140.96,0.59,-99,-9
242.096,54.896,22.26,0.03,10.62,0.07,0,0,0,0,0,0
242.931,55.268,43.46,0.52,30.2,0.43,0,0,0,0,0,0
242.399,54.023,23.24,0.97,15.99,0.52,0,0,0,0,0,0
241.88,54.4,21.71,0.02,15.69,0.01,0,0,0,0,0,0
242.246,54.864,14.47,0.85,8.41,0.52,0,0,0,0,0,0
242.455,55.243,45.82,0.9,29.13,0.86,0,0,0,0,0,0
242.815,54.252,13.82,0.09,14.68,0.68,0,0,0,0,0,0
242.627,53.885,592.49,0.96,365.2,0.89,254.71,0.09,133.17,0.45,0,0
242.501,53.776,22.47,0.52,18.39,0.73,0,0,0,0,0,0
241.496,54.484,16.22,0.89,15.35,0.58,0,0,0,0,0,0
243.829,53.803,27.23,0.12,30.53,0.09,-99,-9,0,0,328.87,0.11
242.521,54.155,17.62,0.08,19.15,0.07,0,0,0,0,0,0
241.998,54.048,18.94,0.92,11.24,0.49,0,0,0,0,0,0
242.668,54.103,19.96,0.19,16.35,0.28,0,0,0,0,0,0
243.016,55.164,18.93,0.84,16.3,0.68,0,0,0,0,0,0
242.629,53.783,260.57,0.98,176.61,0.99,108.27,0.15,50.87,0.31,0,0
243.598,55.108,14.68,0.87,9.64,0.48,0,0,0,0,0,0
242.445,54.469,18.61,0.92,14.75,0,0,0,0,0,0,0
241.883,54.394,14.09,0.82,17.22,0.62,0,0,0,0,0,0
242.957,54.588,10.53,0.55,14.64,0.65,0,0,0,0,0,0
243.084,53.773,25.32,0.92,16.68,0.54,0,0,0,0,0,0
242.533,55.115,33.78,0.95,20.99,0.83,0,0,0,0,0,0
241.988,54.391,148.99,0.03,141.83,0.03,91.8,0,401.21,0.03,1355.14,0.66
242.347,55.276,10.21,0,9.59,0.05,0,0,0,0,0,0
242.135,54.171,9.4,0.54,9.7,0.5,0,0,0,0,0,0
242.298,54.084,6.97,0.05,12.98,0.66,0,0,0,0,0,0
242.958,54.468,24.59,0.59,27.42,0.79,0,0,0,0,0,0
241.492,54.491,14.28,0.8,10.02,0.43,0,0,0,0,0,0
243.002,54.197,29.4,0.02,40.9,0.12,0,0,0,0,0,0
